,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
68,59,0,0,4194.231,4159.744000000001,4185.385,4175.897,4181.923,4185.769,4186.538,4207.436,4199.359,4196.667,4197.9490000000005,4183.846,4198.718,4200.769,0,0
69,60,0,0,4193.846,4167.821,4188.205,4179.103,4184.872,4189.744000000001,4190.641,4212.821,4207.179,4201.41,4199.744000000001,4183.59,4202.564,4202.564,0,0
70,61,0,0,4194.231,4169.103,4193.718,4175.897,4187.692,4189.487,4191.154,4209.615,4206.026,4202.821,4200.641,4186.026,4205.255999999999,4202.692,0,0
71,62,0,0,4193.333,4164.231,4190.769,4171.154,4183.846,4185.769,4180.128,4200.513,4200.128,4199.103,4197.179,4185.513,4200.641,4205.385,0,0
72,63,0,0,4191.538,4163.462,4185.641,4172.0509999999995,4183.846,4183.974,4174.103,4199.359,4207.692,4206.41,4200.255999999999,4188.205,4199.615,4213.333,0,0
73,64,0,2042,4186.282,4150.769,4190.385,4170.769,4181.795,4185.897,4186.667,4211.667,4219.872,4222.179,4207.436,4197.564,4206.538,4215.769,0,0
74,65,0,2671,4178.205,4137.564,4188.462,4165.128,4170.897,4187.436,4194.872,4219.615,4218.077,4224.744000000001,4202.308,4193.59,4208.846,4208.846,0,0
75,66,0,3095,4175.385,4154.359,4178.333,4165.641,4167.821,4181.538,4186.282,4207.436,4209.744000000001,4216.154,4191.026,4182.564,4198.59,4197.9490000000005,0,0
76,67,0,2952,4168.846,4176.41,4175.385,4167.821,4172.692,4173.59,4176.667,4188.718,4201.154,4207.692,4177.692,4175.897,4187.179,4179.487,0,0
77,68,0,3583,4155.641,4177.308,4172.564,4167.692,4170.641,4169.744000000001,4164.872,4179.231,4188.077,4196.026,4158.59,4169.744000000001,4186.282,4155.255999999999,0,0
78,69,0,3058,4149.359,4182.9490000000005,4164.615,4170.641,4167.0509999999995,4163.59,4155.513,4184.872,4187.564,4192.179,4143.333,4162.179,4183.974,4137.821,0,0
79,70,0,3249,4153.59,4198.974,4166.667,4172.564,4169.359,4158.718,4163.718,4200.385,4201.026,4198.462,4138.718,4158.846,4172.179,4129.872,0,0
80,71,0,3323,4154.615,4198.974,4170.128,4170.0,4168.59,4159.872,4168.333,4191.154,4195.255999999999,4192.9490000000005,4131.026,4156.026,4166.795,4122.9490000000005,0,0
81,72,0,2985,4151.41,4191.154,4164.359,4169.487,4165.0,4159.487,4154.615,4152.436,4172.179,4181.795,4121.154,4152.564,4170.255999999999,4119.872,0,0
82,73,0,3563,4151.154,4188.59,4159.744000000001,4168.333,4160.641,4157.0509999999995,4148.333,4139.231,4165.385,4181.282,4119.615,4150.513,4162.692,4121.154,0,0
83,74,0,2372,4150.128,4186.41,4161.538,4163.205,4156.154,4157.9490000000005,4160.769,4153.846,4171.667,4183.462,4118.974,4147.436,4152.564,4118.59,0,0
84,75,0,3201,4157.0509999999995,4191.154,4169.744000000001,4165.641,4160.128,4158.718,4169.744000000001,4156.41,4170.897,4183.846,4122.9490000000005,4152.436,4153.333,4117.9490000000005,0,0
85,76,0,2957,4168.718,4200.769,4176.667,4178.205,4167.692,4160.897,4166.667,4157.436,4170.769,4186.667,4133.974,4160.128,4155.769,4125.769,0,0
86,77,0,1817,4171.41,4202.821,4178.077,4182.9490000000005,4169.231,4168.59,4170.0,4169.744000000001,4175.128,4187.821,4141.667,4161.795,4159.615,4134.872,0,0
87,78,0,2372,4169.487,4199.615,4180.128,4177.9490000000005,4167.9490000000005,4169.615,4177.564,4173.462,4176.026,4185.0,4141.923,4162.0509999999995,4160.128,4139.744000000001,0,0
88,79,0,3201,4168.462,4196.538,4182.564,4174.872,4168.462,4165.0,4166.538,4167.821,4171.41,4176.667,4141.154,4167.436,4153.462,4144.744000000001,0,0
89,80,0,2957,4167.9490000000005,4192.564,4177.821,4173.974,4168.205,4167.179,4152.692,4167.564,4171.538,4167.308,4140.255999999999,4165.769,4156.667,4147.564,0,0
90,81,0,1817,4166.538,4193.59,4174.231,4173.205,4169.231,4168.333,4165.769,4171.026,4177.564,4170.513,4138.846,4160.897,4170.641,4146.795,0,0
91,82,0,2372,4161.282,4193.59,4168.846,4171.282,4169.615,4158.718,4175.897,4164.487,4175.769,4169.231,4138.59,4162.179,4168.846,4142.564,0,0
92,83,0,3201,4157.821,4188.59,4165.897,4168.333,4165.513,4150.769,4163.718,4162.308,4171.154,4153.974,4137.179,4162.9490000000005,4159.872,4142.0509999999995,0,0
93,84,0,2957,4165.513,4196.282,4173.333,4167.821,4170.641,4158.462,4166.026,4182.179,4180.0,4158.077,4139.359,4161.282,4166.795,4152.821,0,0
94,85,0,1817,4170.641,4204.615,4175.769,4175.641,4185.255999999999,4167.692,4178.462,4188.59,4188.974,4169.103,4142.821,4158.846,4175.0,4155.385,0,0
95,86,0,2372,4161.41,4192.308,4165.641,4179.615,4187.0509999999995,4167.436,4172.308,4173.59,4183.077,4155.128,4135.128,4152.692,4170.385,4139.872,0,0
96,87,0,3201,4150.769,4182.179,4167.821,4175.641,4183.205,4173.974,4180.513,4182.436,4182.179,4145.128,4122.179,4152.436,4166.282,4130.513,0,0
97,88,0,2957,4150.641,4193.718,4173.846,4177.821,4194.872,4188.077,4202.9490000000005,4194.744000000001,4187.692,4150.255999999999,4117.9490000000005,4153.718,4168.846,4133.59,0,0
98,89,0,1817,4164.231,4212.692,4169.615,4187.821,4201.795,4190.897,4202.821,4177.0509999999995,4182.564,4144.487,4125.513,4149.231,4169.231,4139.103,0,0
99,90,0,2372,4184.744000000001,4222.179,4168.846,4190.641,4192.0509999999995,4178.846,4181.41,4164.487,4176.154,4133.077,4128.718,4146.026,4161.154,4152.308,0,0
100,91,0,3201,4208.59,4231.154,4176.41,4193.462,4190.0,4172.692,4160.897,4169.231,4179.231,4136.282,4133.974,4154.744000000001,4155.128,4179.487,0,0
101,92,0,2957,4240.513,4249.744000000001,4187.564,4206.41,4201.026,4180.255999999999,4153.718,4171.923,4184.359,4148.462,4155.513,4165.897,4160.128,4211.154,0,0
102,93,0,1817,4269.487,4261.026,4197.179,4220.128,4211.41,4188.205,4164.615,4178.077,4185.255999999999,4161.154,4171.923,4170.255999999999,4168.077,4234.359,0,0
103,94,0,2372,4285.0,4261.41,4204.359,4226.538,4215.128,4190.0,4182.9490000000005,4185.641,4184.359,4168.718,4171.538,4172.692,4170.641,4247.821,0,0
104,95,0,3201,4293.205,4263.205,4205.769,4224.615,4215.0,4193.077,4191.026,4190.769,4189.615,4175.0,4175.128,4177.0509999999995,4165.769,4258.718,0,0
105,96,0,2957,4302.692,4268.333,4209.103,4227.179,4216.41,4201.41,4197.564,4200.641,4200.897,4184.615,4185.0,4185.513,4156.41,4269.872,0,0
106,97,0,1817,4304.615,4268.333,4212.9490000000005,4231.795,4217.0509999999995,4200.513,4203.205,4213.205,4201.026,4189.744000000001,4187.692,4187.179,4155.0,4271.41,0,0
107,98,0,2372,4290.255999999999,4261.282,4211.154,4225.255999999999,4208.59,4193.205,4199.231,4213.077,4190.128,4189.872,4183.333,4183.462,4159.487,4261.026,0,0
108,99,0,3201,4270.641,4248.59,4207.0509999999995,4210.641,4199.359,4191.026,4196.41,4204.103,4184.615,4186.154,4177.0509999999995,4181.026,4156.026,4248.59,0,0
109,100,0,2957,4263.974,4244.231,4213.974,4210.255999999999,4204.744000000001,4195.897,4199.359,4209.872,4185.769,4183.077,4174.872,4183.077,4157.564,4245.0,0,0
110,101,0,1817,4268.846,4248.205,4223.205,4219.231,4211.667,4199.744000000001,4204.615,4215.641,4186.282,4187.692,4178.077,4187.564,4165.769,4245.769,0,0
111,102,0,2372,4264.487,4238.974,4216.538,4210.769,4205.513,4193.846,4204.487,4203.718,4182.0509999999995,4185.255999999999,4174.231,4186.41,4159.872,4237.179,0,0
112,103,0,3201,4251.923,4227.564,4208.077,4199.231,4196.026,4186.026,4195.128,4196.41,4172.821,4170.897,4166.154,4178.462,4149.231,4227.9490000000005,0,0
113,104,0,2957,4249.359,4231.795,4212.179,4204.231,4196.154,4184.359,4186.795,4193.59,4166.795,4163.718,4165.641,4172.821,4151.923,4227.821,0,0
114,105,0,1817,4248.205,4232.436,4208.974,4211.026,4201.538,4188.333,4193.974,4188.974,4176.282,4169.231,4167.308,4172.564,4157.308,4228.205,0,0
115,106,0,2372,4237.436,4221.41,4193.462,4205.769,4201.795,4189.359,4200.641,4201.154,4185.385,4170.769,4162.179,4166.282,4154.872,4221.538,0,0
116,107,0,3201,4228.333,4214.744000000001,4181.154,4197.308,4198.59,4182.0509999999995,4190.769,4197.564,4175.641,4162.436,4152.0509999999995,4153.205,4149.359,4208.846,0,0
