,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
11095,79,0,3284,4177.308,4178.077,4194.231,4187.0509999999995,4187.9490000000005,4180.128,4182.179,4198.846,4196.538,4200.897,4194.359,4205.128,4187.821,4193.462,0,0
11096,80,0,3112,4188.718,4190.385,4205.641,4197.564,4199.231,4198.974,4190.0,4196.41,4198.59,4205.255999999999,4202.9490000000005,4215.641,4190.769,4208.718,0,0
11097,81,0,3243,4178.077,4184.872,4190.385,4185.641,4187.564,4193.974,4180.513,4172.436,4177.436,4185.897,4183.718,4196.923,4175.385,4190.641,0,0
11098,82,0,3422,4164.744000000001,4169.487,4172.564,4167.308,4171.923,4178.333,4174.615,4166.795,4170.255999999999,4174.744000000001,4166.026,4177.564,4170.641,4168.974,0,0
11099,83,0,3284,4170.0,4169.487,4177.436,4170.513,4169.744000000001,4181.282,4181.026,4174.872,4181.795,4182.0509999999995,4174.359,4185.513,4186.538,4177.308,0,0
11100,84,0,3112,4176.538,4180.0,4186.795,4185.385,4169.231,4185.641,4186.154,4182.436,4188.462,4186.795,4187.436,4194.103,4188.462,4187.692,0,0
11101,85,0,3243,4176.282,4184.487,4184.872,4188.59,4174.615,4184.615,4182.436,4184.103,4187.9490000000005,4184.872,4181.154,4189.103,4176.795,4181.538,0,0
11102,86,0,3422,4177.179,4178.718,4179.744000000001,4177.821,4184.103,4183.462,4171.282,4167.692,4180.128,4178.462,4170.641,4184.487,4176.538,4174.103,0,0
11103,87,0,3284,4177.9490000000005,4173.718,4182.692,4175.385,4181.795,4181.795,4169.615,4157.179,4174.231,4174.872,4174.103,4187.564,4182.0509999999995,4176.026,0,0
11104,88,0,3112,4181.282,4180.0,4188.462,4186.026,4182.179,4188.077,4181.923,4170.897,4177.821,4181.667,4185.513,4195.385,4181.667,4183.718,0,0
11105,89,0,3243,4187.179,4185.641,4189.359,4189.615,4187.9490000000005,4195.769,4186.41,4174.615,4177.436,4183.59,4187.821,4198.846,4181.41,4190.385,0,0
11106,90,0,3422,4184.231,4178.077,4187.179,4182.821,4179.487,4190.769,4183.205,4167.308,4178.077,4175.897,4179.103,4193.462,4178.205,4187.436,0,0
11107,91,0,3284,4176.667,4169.744000000001,4185.0,4177.0509999999995,4169.103,4185.255999999999,4181.41,4173.333,4186.282,4173.077,4171.667,4187.436,4172.821,4177.9490000000005,0,0
11108,92,0,3112,4164.615,4165.0,4172.0509999999995,4171.795,4170.385,4185.513,4174.872,4171.026,4186.538,4172.179,4167.9490000000005,4175.769,4168.077,4165.769,0,0
11109,93,0,3243,4158.205,4161.923,4168.077,4165.128,4173.59,4188.462,4176.282,4158.974,4182.179,4168.846,4167.179,4168.718,4168.718,4161.41,0,0
11110,94,0,3422,4162.436,4171.41,4175.641,4167.692,4176.41,4191.282,4180.513,4164.487,4186.026,4173.59,4170.0,4176.026,4175.0,4167.436,0,0
11111,95,0,3284,4168.077,4177.436,4173.205,4172.692,4173.718,4185.513,4168.462,4167.179,4186.154,4178.205,4171.923,4179.487,4177.436,4170.128,0,0
11112,96,0,3112,4165.255999999999,4170.128,4165.128,4167.436,4165.641,4175.513,4163.205,4159.231,4184.103,4175.385,4171.795,4173.846,4177.564,4166.154,0,0
11113,97,0,3243,4164.103,4161.923,4166.923,4160.255999999999,4162.821,4178.333,4170.769,4162.179,4179.744000000001,4165.255999999999,4168.718,4171.282,4171.154,4163.077,0,0
11114,98,0,3422,4166.538,4163.718,4170.513,4164.231,4166.538,4183.462,4170.769,4167.692,4170.897,4162.179,4167.436,4170.0,4165.513,4165.641,0,0
11115,99,0,3284,4166.282,4168.462,4167.821,4170.0,4161.41,4179.103,4170.513,4165.0,4175.641,4168.974,4168.59,4169.615,4167.692,4168.59,0,0
11116,100,0,3112,4166.667,4171.154,4168.974,4169.359,4160.128,4181.923,4177.0509999999995,4175.513,4189.359,4173.846,4168.718,4173.462,4171.795,4167.564,0,0
11117,101,0,3243,4167.308,4172.179,4172.692,4169.359,4170.255999999999,4190.385,4173.974,4186.667,4189.872,4173.974,4166.667,4169.487,4173.333,4164.359,0,0
11118,102,0,3422,4162.9490000000005,4169.359,4167.821,4169.487,4172.821,4186.795,4168.205,4177.436,4183.846,4172.564,4164.487,4160.513,4172.821,4160.128,0,0
